2147,"Comedy, School, Slice of Life"
1223,"Action, Comedy, Shounen, Sports"
3230,"Action, Adventure, Mystery"
1093,"Comedy, School, Seinen, Slice of Life"
199,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
968,"Action, Drama, Shounen, Supernatural, Vampire"
3308,"Comedy, Parody, School"
2281,"Drama, Historical, Samurai, Shounen"
2732,"Comedy, Demons, Supernatural"
1186,"Comedy, Magic, Romance, Seinen, Supernatural"
75,"Drama, Magic, Romance, Shoujo"
2703,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance"
2581,"Adventure, Mystery, Police, Shounen"
6237,"Drama, Sci-Fi, Shounen, Sports"
1149,"Mecha, Police, Psychological, Sci-Fi"
1642,"Action, Drama, Historical, Samurai, Supernatural"
969,"Action, Horror, Seinen, Supernatural, Vampire"
1913,"Action, Drama, Martial Arts, Super Power"
1643,"Comedy, Romance, Shounen Ai"
3273,"Adventure, Magic, Romance, Shoujo"
911,"Action, Comedy, Ecchi, Harem, Magic, Supernatural"
1222,"Comedy, Drama, School, Slice of Life, Supernatural"
1058,"Comedy, Drama, Romance, Shoujo"
5565,"Drama, Historical, Psychological, Seinen"
1474,"Drama, Romance, Slice of Life"
3108,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power"
226,"Comedy, Seinen, Slice of Life"
2064,"Comedy, Mystery, Parody"
132,"Action, Adventure, Mecha, Sci-Fi"
399,"Action, Super Power, Supernatural"
1505,"Comedy, Demons, Supernatural"
1097,"Drama, Mystery, Romance, School"
1357,"Comedy, Seinen, Slice of Life"
1046,"Drama, School, Supernatural"
1633,"Action, Drama, Historical, Josei, Samurai, Supernatural"
3807,"Action, Adventure, Martial Arts, Romance"
2244,"Action, Cars, Drama, Seinen, Sports"
2256,"Drama, Historical, Kids, Slice of Life"
4105,"Comedy, Slice of Life"
1130,"Music, School, Slice of Life"
1402,"Action, Psychological, Sci-Fi"
1224,"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power"
4670,"Adventure, Comedy, Romance, Shoujo, Shounen Ai"
2590,"Comedy, Shounen, Sports"
1258,"Action, Adventure, Fantasy, Magic, Mystery"
3255,"Game, School, Slice of Life"
3623,"Comedy, Drama, Ecchi, Fantasy, Magic, Romance, Shounen, Slice of Life"
432,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural"
1996,"Comedy, Parody"
3612,"Action, Adventure, Drama, Military, Sci-Fi, Space"
6540,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports"
325,"Action, Game, Romance, School, Sci-Fi"
1091,"Comedy, Romance, School, Seinen, Slice of Life"
1384,"Drama, Magic, Shoujo"
2059,Comedy
363,"Action, Mystery, Sci-Fi, Super Power"
400,"Action, Historical, Shoujo"
250,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
1268,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power"
1562,"Action, Comedy, Fantasy, Magic"
2966,"Mystery, Seinen"
3492,"Adventure, Comedy, Fantasy, Kids, Magic"
2498,"Comedy, School, Slice of Life"
2888,"Comedy, School, Slice of Life"
1951,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural"
2639,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen"
60,"Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports"
563,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power"
1062,"Drama, Fantasy, Psychological, Supernatural, Thriller"
548,"Comedy, Shounen, Slice of Life"
4475,"Game, Historical, Shounen"
1513,"Military, Music, Sci-Fi, Slice of Life"
2945,"Action, Fantasy, Historical, Mecha"
3385,"Action, Comedy, Magic, Shounen, Super Power, Supernatural"
6376,"Action, Adventure, Mecha, Police, Sci-Fi"
381,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School"
1183,"Comedy, Magic, Romance, Seinen, Supernatural"
1181,"Comedy, Romance, School, Slice of Life"
2613,"Fantasy, Historical, Horror"
1047,"Action, Adventure, Drama, Psychological, Sci-Fi"
57,"Action, Fantasy, Kids, Sci-Fi"
3005,"Action, Adventure, Sci-Fi"
3217,"Adventure, Comedy, Fantasy, Magic"
4053,"Action, Adventure, Drama, Seinen, Thriller"
5049,"Comedy, Drama, Magic, Romance, School"
6452,"Fantasy, Magic, Romance, Shoujo"
3012,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo"
4305,"Comedy, Mecha, Police, Sci-Fi"
425,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen"
1553,"Drama, Sci-Fi"
887,"Action, Fantasy, Magic, Shoujo"
2641,"Comedy, Drama, Seinen"
164,"Action, Comedy, Ecchi, Harem, Super Power"
244,"Action, Comedy, Fantasy, Parody, Shounen"
2837,"Comedy, Parody, School"
378,"Comedy, Magic, School, Shoujo"
3600,Music
1106,"Action, Drama, Horror, Mystery, Psychological, Supernatural"
2169,"Adventure, Comedy, Sci-Fi"
356,"Comedy, Romance, School"
1079,"Action, Comedy, Magic, Shounen, Super Power, Supernatural"
3265,"Drama, Historical, Slice of Life"
581,"Action, Adventure, Shounen, Supernatural"
101,"Comedy, Drama, Romance, School, Slice of Life"
98,"Comedy, School"
2609,Shounen
1727,"Adventure, Comedy, Mystery, Police, Shounen"
3630,"Action, Comedy, Shounen, Sports"
1966,"Mecha, Police, Psychological, Sci-Fi"
1932,"Comedy, Slice of Life"
2472,Fantasy
1998,"Adventure, Comedy, Fantasy"
3212,"Comedy, Drama, Slice of Life, Supernatural"
2900,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space"
2990,"Drama, Music, Sci-Fi"
1116,"Drama, Music, Romance, Slice of Life"
1669,"Action, Comedy, Fantasy, Shounen, Super Power"
2047,"Demons, Historical, Military, Romance, Seinen, Supernatural"
2487,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural"
2276,"Music, Shoujo, Slice of Life, Sports"
1407,"Action, Comedy, School, Shounen, Sports"
723,"Action, Police, Psychological, Sci-Fi"
844,"Historical, Mecha, Samurai, Sci-Fi"
4537,"Comedy, Parody, School"
549,"Comedy, Shounen, Slice of Life"
534,"Action, Comedy, School"
6006,"Drama, Josei"
922,"Military, Music, Sci-Fi, Slice of Life"
1463,"Action, Adventure, Fantasy"
1766,"Comedy, Magic, Romance, Shounen"
1273,"Action, Comedy, Military, Romance"
440,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School"
4899,Dementia
1604,"Action, Adventure, Samurai"
2612,"Action, Comedy, Mystery, Shounen"
1830,"Action, Mecha, Military"
2741,"Comedy, Game, Shounen, Supernatural"
2178,Comedy
2827,"Action, Demons, Horror, Romance, Supernatural"
1424,"Harem, Music, Romance, School, Shoujo"
1637,"Adventure, Comedy, Fantasy"
1306,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai"
770,"Comedy, Romance, School, Slice of Life"
3183,"Drama, Mecha, Military, Police"
2209,"Drama, Mecha, Military, Psychological, Sci-Fi, Space"
3347,"Action, Adventure, Supernatural"
1682,"Adventure, Fantasy, Shounen"
5151,"Comedy, Parody"
4866,"Adventure, Sci-Fi"
1957,Music
394,"Action, Mecha, Sci-Fi"
976,"Mystery, Psychological, Sci-Fi, Supernatural"
2654,"Dementia, Drama, Fantasy, Romance, Shoujo"
478,"Comedy, Magic, School, Shoujo"
4351,"Action, Comedy, Police, Seinen"
5463,"Adventure, Mecha, Sci-Fi, Shounen"
1589,"Comedy, Romance, School, Shounen"
1393,"Comedy, Drama, Romance, Shoujo"
1832,"Action, Sci-Fi, Seinen"
584,"Action, Adventure, Super Power"
532,"Action, Adventure, Fantasy, Kids, Magic, Supernatural"
1511,"Drama, Shoujo, Slice of Life"
818,"Comedy, Drama, Romance, School, Slice of Life"
1476,"School, Slice of Life"
154,"Action, Fantasy, Magic, Romance, Supernatural"
825,"Action, Fantasy, Magic, Supernatural"
6188,"Adventure, Comedy, Fantasy, Kids, Magic"
4215,"Comedy, Historical, Parody"
522,"Comedy, Sci-Fi, Shounen"
1594,"Action, Comedy, Martial Arts, Shounen, Super Power"
6652,"Action, Adventure, Drama, Historical, Romance"
2923,"Comedy, Drama, Music"
2239,"Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space"
1194,"Comedy, Romance, School, Slice of Life"
742,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life"
1025,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen"
652,"Action, Adventure, Fantasy, School, Sci-Fi"
1088,"Drama, Slice of Life"
2570,"Mystery, Shounen"
4841,"Adventure, Comedy, Fantasy, Historical, Kids, Shounen"
1406,"Action, Fantasy, Shoujo, Supernatural"
1409,"Action, Drama, Historical, Josei, Samurai, Supernatural"
1354,"Comedy, Parody, Sci-Fi, Shounen"
422,"Action, Comedy, Ecchi, Harem, Magic, Supernatural"
1403,"Action, Psychological, Sci-Fi"
2142,"Comedy, Slice of Life"
827,"Comedy, Harem, Romance, School, Shounen"
1918,"Comedy, Josei, Music, Romance, Slice of Life"
3010,"Comedy, Parody, School"
1283,"Action, Comedy, Drama, Magic, Seinen"
1782,"Game, School, Slice of Life"
240,"Action, Historical, Martial Arts, Samurai, Super Power"
5865,"Drama, Historical, Slice of Life"
2097,"Comedy, Shoujo, Slice of Life"
1211,"Action, Mecha, Mystery, Psychological, Sci-Fi"
3491,"Comedy, Mecha, Shounen"
64,"Adventure, Game, Shounen"
3206,"Fantasy, Sci-Fi, Shounen, Slice of Life"
2066,"Comedy, Supernatural"
2673,"School, Super Power"
2610,"Action, Comedy, Mystery, Shounen"
759,"Harem, Romance, Sci-Fi"
2865,"Comedy, Mystery, Police, Shounen"
1496,"Adventure, Comedy, Kids"
2651,"Comedy, Parody, Slice of Life"
3398,"Comedy, Drama, Romance, Slice of Life"
1878,"Comedy, Historical, Parody"
3818,Music
633,"Comedy, Mystery, Psychological, Supernatural, Thriller"
2249,"Drama, Mystery, Seinen, Supernatural"
1653,Comedy
3365,"Action, Drama, Mecha, Military, Sci-Fi, Space"
5222,"Drama, School, Slice of Life"
2229,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural"
3416,"Action, Adventure, Comedy, Fantasy, Shoujo"
2153,"Drama, Magic, Military, Romance, Shoujo Ai"
2359,"Fantasy, Magic, Shoujo"
1901,"Adventure, Fantasy, Kids, Slice of Life"
925,"Horror, Mystery, Romance, School, Shounen, Supernatural"
1248,"Dementia, Drama, Fantasy"
1040,"Action, Comedy, Sci-Fi"
2834,"Action, Sci-Fi, Super Power"
4656,"Action, Adventure, Drama, Sci-Fi, Space"
2021,"Action, Drama, Fantasy, Magic, Romance, Shoujo, Super Power"
2715,"Action, Drama, Historical, Military, Sci-Fi, Seinen"
1785,"Music, Sci-Fi"
324,"Action, Sci-Fi, Seinen"
344,"Action, Comedy, Demons, Seinen, Supernatural, Vampire"
924,"Action, Drama, Sci-Fi, Space"
2611,"Action, Comedy, Mystery, Shounen"
1852,"Action, Mecha, Military"
1134,"Comedy, Seinen, Slice of Life"
747,"Comedy, Harem, Romance, School, Sci-Fi"
1287,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power"
3749,"Drama, Mystery, Romance"
2121,"Action, Adventure, Mecha, Military"
689,"Action, Fantasy, Military, Sci-Fi"
1797,"Action, Drama, Military, Psychological, Sci-Fi"
806,"Comedy, School, Seinen, Slice of Life"
3376,Martial Arts
1807,"Comedy, Slice of Life"
1749,"Comedy, School, Shoujo"
2138,"Drama, Music, Romance, Shoujo"
287,"Action, Comedy, Demons, Fantasy, Shounen, Supernatural"
1048,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural"
982,"Adventure, Comedy, Shounen"
2384,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life"
4723,Comedy
3193,"Drama, Mecha, Military, Sci-Fi, Space"
3192,"Action, Drama, Mecha, Military, Sci-Fi, Space"
1668,"Action, Comedy, Fantasy, Shounen, Super Power"
743,"Comedy, Romance, School"
2205,"Action, Drama, Mecha, Music, Mystery, Psychological, Romance, Sci-Fi"
4806,"Comedy, Shounen, Slice of Life"
1575,"Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen"
3877,"Adventure, Fantasy, Shounen, Slice of Life, Supernatural"
2248,"Comedy, School, Seinen"
2023,"Drama, Romance, School"
1098,"Drama, Romance, School"
1591,"Adventure, Comedy, Sci-Fi, Shounen"
1090,"Drama, Romance, Shoujo, Slice of Life"
1290,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen"
3936,"Historical, Josei, Romance"
1396,"Action, Comedy, Military"
159,"Comedy, Harem, Mecha, Romance, School, Sci-Fi"
4645,"Adventure, Comedy, Fantasy, Kids, Shounen"
85,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen"
249,"Action, Adventure, Comedy, Fantasy, Magic, Shounen"
6236,"Adventure, Sci-Fi, Shounen, Sports"
4268,"Comedy, Fantasy, Magic, Romance, School, Shoujo"
3805,"Action, Adventure, Martial Arts"
3015,"Action, Cars, Drama, Seinen, Sports"
2936,"Action, Fantasy, Sci-Fi"
5196,"Adventure, Slice of Life"
2405,"Comedy, Sports"
3708,"Comedy, Fantasy, Magic, Shoujo"
2989,"Action, Adventure, Comedy, Drama, Fantasy, Shoujo"
2862,"Action, Drama, Historical, Martial Arts, Samurai, Seinen"
1467,"Comedy, Drama, Romance, Shounen Ai, Slice of Life"
3833,"Comedy, Drama, Slice of Life"
2937,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space"
4960,"Action, Comedy, Mystery, Super Power"
1519,"Comedy, Romance, School, Slice of Life"
618,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space"
2219,"Action, Cars, Seinen, Sports"
862,"Action, Comedy, Drama, Romance, School, Shounen, Sports"
6197,"Drama, Sports"
2999,"Action, Adventure, Comedy, Drama, Sci-Fi, Space"
2199,"Action, Mecha, Sci-Fi"
1282,"Romance, School, Shoujo"
963,"Drama, Mecha, Romance, Sci-Fi, Space"
237,"Fantasy, Mystery"
2381,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo"
468,"Comedy, Ecchi, Harem, Romance, School"
461,"Action, Comedy, Martial Arts, Shounen, Super Power"
3399,"Historical, Music"
2135,"Drama, Sci-Fi"
470,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural"
616,"Comedy, Ecchi, School"
2315,"Adventure, Drama, Historical, Romance"
398,"Action, Super Power, Supernatural"
390,"Action, Mystery, Super Power, Supernatural"
903,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Supernatural"
393,"Mystery, Supernatural"
930,"Comedy, Harem, Music, Romance, School, Shoujo"
766,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire"
3268,"School, Shounen, Sports"
3604,"Drama, Military, Seinen"
6454,"Adventure, Game, Shounen"
1255,"Action, Comedy, School"
975,"Adventure, Comedy, Sci-Fi, Shounen, Super Power"
3907,"Drama, Historical, Slice of Life"
1925,"Action, Drama, Historical, Supernatural"
1209,"Mecha, Police, Psychological, Sci-Fi"
2781,"Drama, Romance, Shoujo"
539,"Drama, School, Supernatural"
1372,"Adventure, Comedy, Demons, Drama, Fantasy, Magic, Mystery, Romance, Shoujo"
1249,"Drama, Psychological, Romance, Slice of Life"
3841,"Drama, Music, Sci-Fi, Slice of Life"
1796,"Comedy, Drama, Martial Arts"
3084,"Action, Comedy, Drama, Magic, Super Power"
840,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural"
2284,"Comedy, Romance, School, Shoujo, Slice of Life"
3956,"Comedy, Magic, Shoujo"
2414,"Comedy, Ecchi, Seinen"
4106,"Drama, Josei, Slice of Life"
822,"Comedy, Fantasy, Harem, Parody"
2116,"Adventure, Mystery, School, Super Power, Supernatural"
2660,"Action, Adventure, Comedy, Fantasy, Kids"
3088,"Adventure, Comedy, Shounen"
3107,"Comedy, Parody, School"
2955,"Adventure, Comedy, Drama, Fantasy, Mecha, Sci-Fi, Shounen"
66,"Comedy, Harem, Parody, School"
811,"Game, Psychological"
3675,"Adventure, Comedy, Fantasy"
4352,"Action, Comedy, Police, Shounen"
1238,Fantasy
2938,"Action, Comedy, Romance, School, Sci-Fi, Shounen, Space"
354,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural"
1767,"Action, Game, Shounen"
830,"Drama, Fantasy, Magic, Slice of Life"
1349,"Action, Comedy, Fantasy, School, Shounen, Supernatural"
2614,"Action, Comedy, Mystery, Shounen"
2544,"Comedy, Mystery, Police, Shounen, Sports"
2578,"Adventure, Comedy, Mystery, Police, Shounen"
4774,Fantasy
814,"Action, Demons, Fantasy, Magic, Supernatural"
2096,"Comedy, School, Slice of Life"
2596,"Comedy, Sports"
2063,"Comedy, Slice of Life"
2058,"Comedy, Fantasy, Magic, Romance, School, Shoujo"
1994,"Comedy, Drama, Slice of Life, Supernatural"
4403,"Adventure, Fantasy"
3800,Comedy
2386,"Drama, Romance, School, Shoujo, Shoujo Ai, Slice of Life"
883,"Action, Shounen, Supernatural"
5750,"Adventure, Drama, Sci-Fi, Space"
1470,"Drama, Mecha, Psychological, Sci-Fi"
2305,"Adventure, Mecha, Sci-Fi, Shounen"
543,"Comedy, Romance, Slice of Life"
1758,"Action, Historical, Romance, Samurai"
5136,"Action, Comedy, Martial Arts, School, Shounen"
4065,"Mecha, Military, Sci-Fi, Shounen"
5051,"Adventure, Drama, Historical, Romance"
4437,"Action, Comedy, Police, Seinen"
437,"Comedy, Ecchi, Harem, School, Sci-Fi, Shounen"
4069,"Drama, Romance"
3837,"Adventure, Comedy, Slice of Life"
604,"Horror, Mystery, Thriller"
1581,"Drama, Seinen, Slice of Life"
4604,Comedy
3098,"Comedy, Kids, Slice of Life"
4827,"Adventure, Fantasy, Kids, Romance"
724,"Comedy, Harem, Mecha, Romance, School, Sci-Fi"
2427,Comedy
353,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen"
613,"Action, Drama, Seinen"
1889,"Adventure, Sci-Fi"
1199,"Comedy, Mecha, Sci-Fi"
2908,"Drama, Historical, Shounen"
2127,"Drama, Music, School"
4344,"Horror, Mystery, Thriller"
1142,"Action, Fantasy, Magic, Romance, Shounen"
6622,"Mystery, Shounen"
490,"Comedy, Romance, School"
4094,"Action, Adventure, Comedy, Shounen"
1397,"Action, Psychological, Sci-Fi"
2412,"Romance, Shoujo"
391,"Action, Horror, Sci-Fi, Shoujo Ai, Supernatural"
1520,"Action, Comedy, Martial Arts, Shounen, Super Power"
1212,"Comedy, Harem, Romance, School, Shounen"
1919,"Comedy, Josei, Romance, Slice of Life"
1674,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power"
3072,"Action, Adventure, Comedy, Martial Arts, Shounen, Supernatural"
1872,Sci-Fi
3307,"Action, Military, Romance, Sci-Fi, Space"
1196,Comedy
1740,"Adventure, Fantasy, Space"
1721,"Action, Adventure, Comedy, Shounen, Supernatural"
2068,"Comedy, Magic, School"
1877,"Action, Comedy, Martial Arts"
602,"Action, Horror, Mystery, Psychological"
1140,"Comedy, Seinen, Slice of Life"
653,"Adventure, Comedy, Fantasy, Kids, Shounen"
768,"Fantasy, Magic, Shounen"
2107,"Shounen, Sports, Super Power"
3705,"Drama, Historical, Shoujo"
2366,"Drama, Music, Sci-Fi, Slice of Life"
361,"Comedy, Romance, School"
6617,"Music, School, Slice of Life"
3285,Sci-Fi
2098,"Comedy, Drama, Romance"
4282,"Action, Drama, Mecha, Sci-Fi, Shounen"
1678,"Adventure, Comedy, Fantasy, Shounen"
134,"Comedy, Seinen, Slice of Life"
1281,Comedy
1778,"Game, School, Slice of Life"
746,Mystery
229,"Action, Comedy, Fantasy, Parody, Shounen"
1518,"Action, Drama, Fantasy, Romance, School, Supernatural"
4108,"Drama, Mecha, Military, Sci-Fi"
5408,"Action, Drama, Mecha, Military, Sci-Fi"
4207,"Action, Ecchi, Magic, Military, Sci-Fi"
3843,"Comedy, Drama, Slice of Life"
4026,"Comedy, Harem, Romance, Sci-Fi, Shounen"
5223,Adventure
3782,"Action, Adventure, Comedy, Kids"
886,"Action, Romance, Sci-Fi, Space"
5489,"Adventure, Historical"
2278,"Comedy, Drama, Shounen, Sports"
4084,"Drama, Historical, Slice of Life"
417,"Drama, Romance, Slice of Life, Supernatural"
3724,"Adventure, Comedy, Fantasy, Magic, Romance, Shoujo"
2067,"Comedy, Supernatural"
3527,"Drama, Historical, Kids, Romance, Samurai"
630,"Action, Horror, Sci-Fi"
3007,"Adventure, Shounen, Supernatural"
1228,"Drama, Romance, Sports"
919,"Comedy, School, Slice of Life"
233,"Comedy, Drama, Josei, School, Slice of Life"
5224,"Drama, Kids, Slice of Life"
4010,"Romance, Slice of Life"
6526,"Comedy, Romance"
1014,"Historical, Seinen, Slice of Life"
2246,"Action, Cars, Drama, Seinen, Sports"
1655,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen"
1427,"Drama, Romance, School"
658,"Comedy, School, Slice of Life"
4968,"Action, Adventure, Comedy, Shounen"
1314,"Drama, Romance, Shoujo, Shoujo Ai, Slice of Life"
2913,"Adventure, Comedy, Shounen, Sports"
812,"Comedy, Mystery, Super Power"
447,"Drama, Josei, Romance, Slice of Life"
686,"Comedy, Harem, Parody, School"
2227,"Action, Historical, Samurai"
1060,"Drama, Fantasy, Psychological, Thriller"
3169,"Action, Adventure, Demons, Horror, Mecha, Sci-Fi, Shounen"
2212,"Comedy, Slice of Life"
1420,"Comedy, Fantasy, Romance, Shoujo, Vampire"
4710,"Comedy, School, Shounen"
5365,"Comedy, Kids, Supernatural"
4328,"Drama, Shounen, Sports"
5239,"Drama, Shounen, Sports"
1725,"Action, Adventure, Shounen, Supernatural"
67,"Action, Adventure, Comedy, Mecha, Sci-Fi"
2505,"Comedy, Drama, Historical, Romance, Supernatural"
2707,"Action, Mecha, Military, Sci-Fi"
3004,"Action, Mecha, Supernatural"
808,"Action, Mecha, Sci-Fi"
2853,"Comedy, Game, Seinen"
2573,"Adventure, Comedy, Mystery, Police, Shounen"
4324,"Adventure, Comedy, Kids, Sci-Fi"
4845,"Adventure, Comedy, Fantasy, Kids, Shounen"
505,"Action, Comedy, Fantasy, Magic"
3363,"Drama, School, Sci-Fi, Supernatural"
872,"Adventure, Sci-Fi"
873,"Adventure, Sci-Fi"
1345,Ecchi
1024,"Adventure, Fantasy, Historical, Magic"
3866,"Drama, Mystery, Slice of Life"
1722,"Comedy, Historical, Parody"
615,"Comedy, Demons, Ecchi, Romance, School"
2201,"Action, Adventure, Comedy, Fantasy, Romance, Shounen"
2041,"Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire"
1681,"Comedy, School, Shounen, Sports"
3876,"Adventure, Drama, Romance, Shoujo"
4732,"Action, Adventure, Comedy, Fantasy"
3138,"Action, Adventure, Comedy, Mystery, Shounen"
4967,Music
4281,"Adventure, Comedy, Mecha, Sci-Fi, Shounen"
1022,"Adventure, Fantasy"
2145,"Comedy, Slice of Life"
3031,"Adventure, Drama, Mecha, Military, Sci-Fi, Space"
640,"Action, Fantasy, Historical, Martial Arts, Samurai, Shounen, Super Power"
423,"Comedy, Music"
375,"Comedy, Romance, School, Shoujo"
5740,"Kids, Magic, Shoujo"
2912,"Action, Shounen, Sports"
4244,"Adventure, Drama, Fantasy, Shoujo"
2286,"Horror, Mystery, Shoujo, Supernatural"
3359,"Comedy, Slice of Life"
3660,"Comedy, Drama, School, Shounen, Slice of Life, Sports"
3666,"Adventure, Comedy, Fantasy, Magic, Shounen, Supernatural"
4409,"Action, Adventure, Drama, Sci-Fi, Seinen, Space"
988,"Adventure, Drama, Fantasy"
2896,"Action, Adventure, Comedy, Mecha, Sci-Fi"
331,"Comedy, School, Seinen"
2812,"Action, Comedy, Drama, Military, Romance"
3880,"Adventure, Comedy, Drama, Fantasy, Kids, Magic, Romance, School, Shoujo"
2195,"Action, Comedy, Magic, Shounen, Super Power, Supernatural"
2792,"Action, Mecha, Romance, Sci-Fi"
2294,"Action, Comedy, Shounen, Supernatural"
1775,"Romance, School"
318,"Action, Adventure, Samurai"
3407,Comedy
2443,"Adventure, Drama, Fantasy, Kids, Slice of Life"
1590,"Action, Seinen"
4849,"Adventure, Comedy, Fantasy, Kids, Shounen"
4776,"Adventure, Fantasy, Kids, Sci-Fi, Shounen"
407,"Action, Adventure, Drama, Fantasy, Sci-Fi"
496,"Comedy, Supernatural"
3218,"Action, Martial Arts, Shounen, Sports"
2471,"Comedy, Shounen, Slice of Life"
434,"Comedy, Harem, Romance, School, Seinen, Supernatural"
163,"Action, Ecchi, Horror, Supernatural"
1484,"Comedy, Parody"
3497,"Action, Drama, Sci-Fi, Space, Super Power"
792,"Action, Adventure, Ecchi, Fantasy, Magic, School, Shounen"
5035,"Adventure, Comedy, Mystery"
1437,Sports
3761,"Comedy, Mecha, Police, Sci-Fi"
2760,"Action, Mecha, Military, Sci-Fi, Space"
2090,"Comedy, Dementia, Psychological"
1677,"Adventure, Comedy, Fantasy, Shounen"
352,"Adventure, Comedy, Drama, Fantasy, Kids"
3231,"Comedy, Drama, Shounen, Sports"
1795,"Comedy, Drama, Romance"
2283,"Action, Adventure, Comedy, Historical, Romance, Samurai"
2009,"Action, Comedy, Military, Shoujo"
1089,"Action, Music, Sci-Fi"
1072,"Action, Music, Sci-Fi"
1517,"Action, Fantasy, Supernatural"
3277,"Fantasy, Kids, Magic, Shoujo"
1849,"Action, Drama, Mecha, Military, Sci-Fi"
2099,"Action, Mystery, Super Power"
1929,"Action, Adventure, Mecha, Sci-Fi"
480,"Comedy, Harem, Music, Romance, School, Shoujo"
5394,"Action, Comedy, Drama, Martial Arts, Slice of Life, Sports"
2453,"Comedy, Magic, Romance, Seinen, Supernatural"
1042,"Comedy, Magic, Romance, Seinen, Supernatural"
1146,"Comedy, School, Shounen, Slice of Life"
2915,"Comedy, School, Seinen, Sports"
1378,"Magic, Romance, Shoujo"
4394,Drama
1118,"Action, Shounen, Sports"
1408,"Action, Comedy, Mystery, Shounen, Supernatural"
4591,"Action, Comedy, Fantasy, Magic, Shoujo, Slice of Life"
2965,"Comedy, Fantasy, Shounen"
3851,"Comedy, Magic, Shoujo"
2070,"Action, Mecha, School, Sci-Fi, Seinen, Space"
2316,"Adventure, Comedy, Fantasy, Romance, Shounen"
4158,"Action, Josei, Supernatural"
2426,"Comedy, Seinen, Slice of Life"
1481,"Comedy, Romance, School, Shounen"
867,"Comedy, Demons, Ecchi, Romance, School"
6235,"Comedy, Parody, Romance, School, Shounen"
2755,"Comedy, Game, Shounen, Supernatural"
3806,"Action, Martial Arts"
2593,"Shounen, Sports, Super Power"
1657,"Comedy, Kids, Sci-Fi, Shounen"
2949,"Comedy, Drama, Romance, Shounen"
797,"Comedy, Drama, Ecchi, Romance, Shounen"
2213,"Comedy, Romance, Supernatural"
4166,"Comedy, Romance, School, Shoujo"
2507,"Comedy, Romance, Slice of Life"
4457,"Comedy, School, Seinen"
2512,"Action, Adventure, Drama, Sci-Fi, Super Power"
2361,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen"
2657,"Adventure, Fantasy, Sci-Fi, Shounen"
3791,"Adventure, Drama, Sci-Fi, Space"
2081,"Action, Horror"
5123,"Drama, Mystery, Sci-Fi"
1433,"Drama, Shoujo, Slice of Life"
1598,"Action, Adventure, Drama, Historical, Military, Sci-Fi"
819,Comedy
943,"Drama, Romance, School, Shoujo Ai"
3634,"Action, Drama, Sports"
5003,"Fantasy, Kids, Magic, Romance, Shoujo, Super Power"
5364,"Comedy, Drama, Shounen, Sports"
