139,Adventure|Comedy|Sci-Fi
254,Drama
502,Drama|War
456,Comedy|Drama
581,Action|Adventure|Animation|Sci-Fi
176,Action|Adventure|Fantasy
489,Drama
56,Action|Drama|Romance
239,Action|Comedy|Horror
965,Comedy|Drama
1786,Drama
646,Comedy|Drama|War
191,Animation|Children|Fantasy|Musical
514,Western
73,Crime|Film-Noir|Mystery
367,Comedy
1819,Drama|Romance
925,Action|Adventure|Drama|Romance
110,Comedy|Musical
731,Documentary
190,Drama|Romance
148,Action|Adventure
951,Comedy|Drama
860,Drama
44,Drama
119,Comedy|Drama|Romance
1122,Comedy
1179,Drama|Musical|War
922,Drama|War
488,Comedy|Drama
920,Drama|Sci-Fi
227,Drama
1336,Adventure|Drama
55,Action|Comedy|Western
1430,Drama|Romance
158,Adventure|Drama|Sci-Fi
115,Comedy|Romance
6319,Comedy
4013,Drama|Romance
4000,Documentary
3998,Comedy
4020,Drama
4012,Crime
3993,Romance
5621,Documentary
4021,Drama
4004,Comedy
4341,Comedy|Drama
4026,Documentary
102,Action|Horror|Sci-Fi|Thriller
168,Comedy|Horror|Thriller
8062,Horror
4759,Horror
6969,Horror
8106,Horror
7122,Horror
3917,Horror
8108,Horror
4038,Horror
1852,Horror
3538,Horror
5273,Horror|Thriller
138,Horror
882,Horror|Sci-Fi
5231,Action|Horror
6814,Horror|Thriller
890,Drama|Horror|Thriller
1063,Fantasy|Horror|Romance|Thriller
2208,Drama|Horror|Sci-Fi
6182,Horror
2784,Horror|Thriller
1452,Thriller
518,Thriller
1766,Drama|Fantasy|Horror|Thriller
3428,Horror
1760,Horror|Thriller
601,Horror
5230,Horror
916,Drama|Horror
4023,Crime|Drama|Thriller
5623,Crime|Thriller
2924,Comedy|Drama|Romance
366,Drama|Mystery
4022,Horror|Thriller
217,Action|Adventure|Sci-Fi|Thriller
876,Drama|Romance
393,Drama|Thriller
343,Adventure|Children|Comedy
5614,Drama
2548,Documentary
2926,Drama
4007,Drama
2631,Drama
2373,Drama
833,Adventure|Children|Comedy
3987,Drama
5613,Drama|Thriller
1232,Action|Adventure|Thriller
1277,Adventure|Sci-Fi
2273,Action|Mystery|Sci-Fi
2716,Action|Sci-Fi
225,Action|Adventure|Sci-Fi|Thriller
1053,Action|Adventure|Sci-Fi
143,Adventure|Comedy|Sci-Fi
253,Action|Crime|Fantasy|Mystery|Romance|Thriller
279,Action|Comedy|Western
1017,Action|Western
1821,Comedy|Musical|Romance
4387,Comedy|Musical|Romance
2333,Action|Drama
4003,Action|Sci-Fi
2634,Drama
1669,Action|Drama|Thriller
7153,Western
273,Action|Horror
4770,Action|Horror|Thriller
2873,Action|Horror
355,Comedy
230,Action|Comedy|Sci-Fi
363,Comedy|Drama
215,Drama|Romance
232,Comedy
2276,Comedy|Drama
848,Action|Crime|Drama|Sci-Fi
2619,Drama
2556,Romance|War
1209,Drama
5468,Drama
2587,Drama
3651,Crime|Drama
1208,Adventure|Animation|Comedy|Crime
4585,Drama
1493,Comedy|Horror|Thriller
195,Action|Romance|War|Western
248,Comedy|Drama|Fantasy|Romance
2925,Comedy|Drama
1193,Crime|Drama|Romance
4790,Drama
4894,Drama
1478,Comedy
5242,Crime|Drama|Romance
1011,Drama|Musical
2638,Drama
1244,Drama
3007,Documentary
4430,Documentary
2229,Crime|Drama|Mystery|Thriller
3803,Drama
7761,Action
179,Comedy
4768,Children
4082,Action|Thriller
2635,Drama
2406,Action|Adventure|Comedy|Thriller
5616,Comedy|Thriller
1960,Action|Comedy
4643,Action|Comedy|Crime|Drama|Thriller
5620,Comedy|Horror
5627,Action
5615,Comedy
3454,Drama
2485,Action|Thriller
2651,Comedy
2702,Comedy
1777,Comedy|Romance
1071,Drama
5626,Documentary
1871,Comedy
3403,Comedy|War
1495,Comedy|Drama
4505,Crime
5619,Documentary
767,Comedy
4884,War
350,Comedy|Romance
4909,Comedy|Drama
5625,Comedy|Romance
5091,Comedy
2613,Comedy|Drama|Romance
5475,Drama|Fantasy|Romance
1235,Mystery|Thriller
3580,Children|Comedy|Mystery
2225,Comedy
5622,Documentary
4767,Comedy|Romance
877,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
2374,Drama
389,Crime|Drama
5624,Comedy|Drama
2643,Comedy|Romance
2557,Documentary
2591,Drama
2644,Crime|Thriller
2592,Action|Comedy|Crime|Drama
2645,Children|Comedy
2321,Romance
1404,Comedy|Drama
2221,Romance
314,Action|Romance|Thriller
2620,Drama|Thriller
3853,Comedy|Drama
3371,Drama|Thriller
3364,Comedy|Drama|Mystery|Romance
349,Comedy
5612,Drama
2607,Drama|Musical
2555,Action|Drama|Thriller
224,Animation|Children|Musical
6224,Comedy
1974,Romance
6524,Action|Adventure|Children
6084,Drama|Romance
684,Action
2386,Drama|Romance
685,Action|Adventure|Thriller
108,Comedy|Crime|Romance|Thriller
6309,Crime
4529,Drama|Romance
4598,Comedy
5116,Drama
3607,Drama|War
5302,Drama
5905,Drama
4560,Comedy|Romance
1879,Comedy
4595,Romance
696,Action|Drama|Thriller
3724,Comedy
746,Action|Adventure|Comedy
1913,Action|Thriller
6263,Drama
7692,Romance
4981,Action|Crime|Romance
7588,Drama
6429,Action|Adventure|Children|Fantasy
6706,Comedy
89,Action|Adventure|Sci-Fi
8187,Comedy
5050,Comedy|Drama
7758,Drama
7947,Comedy
3582,Drama
7285,Drama
3645,Drama|Romance
1550,Comedy
4996,Adventure|Children
5531,Comedy|Crime
1075,Comedy|Romance
2246,Comedy|Drama|Romance
7581,Drama
1384,Action|Adventure|Horror|Sci-Fi|Thriller
1500,Drama
2641,Comedy
4085,Children|Drama
7123,Drama|Romance
4317,Comedy|Romance
6894,Adventure|Children|Drama
697,Action|Adventure|Thriller
6876,Comedy
3076,Drama|Romance
3481,Drama
2927,Action|Romance|Thriller
8292,Drama
7159,Comedy
8607,Drama
8188,Comedy
3024,Action|Adventure|Fantasy|Thriller
5047,Drama
2219,Comedy|Drama|Romance
6786,Comedy|Thriller
2274,Adventure|Animation|Children|Comedy|Musical
8606,Drama
8293,Crime|Drama|Mystery
357,Comedy|Romance
156,Sci-Fi
3666,Comedy|Romance
1435,Drama
690,Action|Crime|Drama|Thriller
4490,Romance
3210,Drama
4192,Drama
688,Crime
4093,Drama
141,Action|Comedy|Sci-Fi
4492,Comedy
4096,Adventure|Children
4092,Children|Fantasy
53,Drama|Sci-Fi
2503,Comedy
1966,Action|Drama
1836,Action|Adventure
199,Children|Comedy
1286,Action|Crime|Drama|Thriller
1755,Horror|Sci-Fi|Thriller
2269,Action|Adventure|Sci-Fi|Thriller
3663,Children|Comedy
3344,Comedy|Romance
378,Comedy|Drama
6378,Adventure|Children|Drama
2861,Drama
1379,Drama|Mystery|Romance|Thriller
1907,Crime|Drama|Thriller
6039,Action
5175,Drama|Romance
3166,Crime|Drama|Film-Noir
6234,Comedy
2563,Horror|Sci-Fi|Thriller
351,Action|Comedy
4704,Adventure|Romance
6086,Action|Adventure
2097,Action|Thriller
3445,Drama|Thriller
146,Action|Adventure|Thriller
2232,Drama
3244,Comedy
3444,Drama
1849,Comedy
310,Adventure|Drama
2788,Action|Thriller|War
145,Crime|Film-Noir|Mystery|Thriller
1969,Drama|War
2550,Crime|Drama|Mystery|Thriller
2222,Drama
4385,Comedy|Drama
4760,Horror
2375,Drama
790,Adventure|Mystery|Thriller
5235,Action|Drama|Thriller
3373,Crime|Drama|Mystery
7226,Drama
341,Comedy|Romance
4944,Action|Thriller
6235,Comedy|Romance
1983,Drama
1482,Drama
6519,Action|Thriller
892,Comedy|Drama|Romance
6113,Comedy
181,Comedy|Drama
2621,Comedy|Drama
128,Drama|Romance
1861,Horror|Mystery|Thriller
1199,Drama|Horror|Thriller
1129,Children|Comedy|Romance|Sci-Fi
3366,Crime|Drama|Thriller
1358,Comedy|Drama
1793,Documentary
1346,Drama
3452,Drama
7172,Documentary
59,Drama|Sci-Fi|Thriller
2432,Children|Drama|Fantasy
5328,Drama|Horror|Thriller
5422,Drama|Romance
4410,Documentary
86,Romance|Thriller
6872,Drama
902,Drama
3446,Crime|Mystery|Thriller
3451,Crime
1113,Comedy|War
5820,Drama
3407,Comedy
6518,Romance
3455,Action|Drama
2212,Drama
4592,Romance
2407,Drama|War
3448,Crime|Drama|Thriller
887,Drama
327,Drama
113,Drama|Romance|Thriller
6517,Crime|Thriller
94,Action|Sci-Fi|War
3447,Comedy
1309,Drama
2088,Drama|Romance
3494,Action|Adventure|Fantasy
369,Drama|Fantasy
552,Drama|Romance|Thriller
454,Drama|Romance
5770,Drama|Romance
4575,Crime|Thriller
2397,Action|Thriller
926,Animation|Children|Musical
2549,Comedy|Crime|Thriller
2267,Action|Horror|Sci-Fi
4411,Horror|Sci-Fi
1330,Drama
1327,Drama
5272,Drama
4870,Drama|War
7757,Crime|Drama
8396,Comedy
2851,Comedy|Drama
585,Comedy|Drama
3596,Children|Comedy|Fantasy
3242,Comedy
345,Drama|Romance
6572,Children|Comedy
1278,Comedy|Crime|Drama|Mystery
1952,Children|Comedy
7414,Thriller
7660,Drama
1639,Comedy|Horror|Thriller
6763,Thriller
490,Drama
7189,Action|Adventure|Sci-Fi
360,Drama|Romance
928,Action|Romance|Thriller
7298,Comedy|Drama
6355,Drama
883,Drama
2744,Drama
2377,Drama|Romance
3689,Drama
272,Crime|Drama|Thriller
1486,Drama
6494,Comedy
969,Comedy|Crime|Mystery|Thriller
3789,Drama|Romance
729,Comedy|Drama
1350,Drama|Romance
7546,Comedy
8000,Action|Children|Comedy
7183,Documentary
3450,Action|Adventure|Thriller
7332,Comedy
1483,Comedy
1281,Adventure|Fantasy|Film-Noir|Sci-Fi|Thriller
7008,Romance
3941,Adventure|Children|Fantasy|Sci-Fi
2390,Action|Crime|Thriller
1839,Comedy
83,Action|Mystery|Thriller
2491,Comedy|Romance
4668,Horror
1243,Drama|Romance
3488,Drama
6749,Comedy|Musical
4778,Action|Horror|Sci-Fi
7157,Comedy|Thriller
4273,Drama|Romance
5572,Drama
1648,Action|Crime|Thriller
3008,Crime|Romance|Thriller
7180,Horror
1736,Action|Comedy|Musical
3914,Action|Drama
353,Comedy|Romance
2639,Sci-Fi|Thriller
4720,Documentary
3856,Crime|Drama|Mystery|Romance|Thriller
359,Comedy|Drama|Romance
2909,Action|Crime|Drama
7316,Documentary
980,Action|Drama
7656,Drama
3866,Crime|Drama|Thriller
1351,Action|Crime|Thriller
3642,Comedy
2408,Comedy|Drama
7103,Drama
6228,Action|Drama
971,Documentary|IMAX
4224,Thriller
2400,Comedy|Crime|Drama|Mystery|Thriller
1387,Action|Adventure|Drama
1906,Crime|Drama
2398,Crime|Drama|Mystery|Thriller
3340,Adventure|Children|Comedy
6579,Drama
2959,Crime|Drama
917,Comedy|Drama
4081,Drama
3110,Children|Comedy|Drama
2388,Drama
4371,Comedy|Drama
7822,Drama|Romance
6528,Documentary|Musical
6126,Drama|Romance
2493,Comedy|Romance
5832,Children|Comedy
3009,Comedy|Thriller
6451,Comedy|Drama
8477,Adventure|Children
2125,Comedy|Documentary
2609,Drama|Romance
2508,Action|Adventure|Sci-Fi
4356,Action|Drama|Thriller
495,Crime|Drama|Mystery|Thriller
2486,Drama|Fantasy|Romance
2860,Comedy|Drama
5106,Comedy
3343,Comedy
2264,Drama
5408,Drama|Thriller
7680,Crime|Drama
8409,Children|Comedy
4071,Drama|Romance
2336,Comedy|Mystery|Thriller
4396,Drama
1271,Adventure|Children|Comedy|Fantasy
7697,Drama|Romance
8029,Drama|Thriller
7640,Comedy
5865,Comedy|Romance
2272,Comedy
2773,Documentary
6219,Comedy
3471,Action|Comedy
6206,Drama
2084,Drama
5783,Comedy|Thriller
5128,Horror|Sci-Fi
6887,Comedy
3704,Documentary
3512,Action|Comedy|Crime
6575,Action|Thriller
2122,Comedy|Drama
4469,Comedy|Drama
6947,Drama
1353,Crime|Drama|Romance
7175,Comedy|Romance
3652,Comedy
266,Drama|Sci-Fi|Thriller
7881,Drama
8129,Comedy|Romance
1938,Drama|Romance
4751,Drama
6543,Adventure|Animation|Children|Fantasy
4507,Action|Sci-Fi|Thriller
2245,Comedy|Drama|Romance
1711,Adventure|Comedy|Crime|Drama|Fantasy
1326,Comedy|Drama
8130,Comedy
4281,Adventure|Comedy
3241,Comedy|Drama|Romance
1457,Crime|Mystery|Thriller
7880,Drama
5026,Horror|Thriller
304,Thriller
3457,Drama
4463,Adventure|Comedy|Romance
2216,Comedy|Drama|Romance
6019,Comedy
3228,Drama|Romance
4865,Drama|War
7606,Adventure|Drama
1577,Comedy|Drama
5118,Documentary
4785,Drama|Romance
6729,Comedy
1870,Comedy|Drama
8539,Drama
4213,Comedy|Romance
1546,Adventure|Animation|Children|Comedy|Drama
8131,Drama|Thriller
1947,Action|Crime|Mystery|Sci-Fi|Thriller
3705,Action|Comedy|Crime
3200,Comedy
380,Comedy|Crime|Drama|Romance|Thriller
114,Drama|Mystery
905,Comedy|Drama
7628,Drama
1283,Drama|Romance
1383,Action|Romance|Sci-Fi|Thriller
2233,Action|Comedy|Crime|Thriller
2932,Children|Comedy
4362,Animation|Children|Fantasy|War
1025,Sci-Fi|Thriller
4593,Drama
437,Comedy|Romance
2089,Horror|Sci-Fi
3029,Action|Drama|Romance|War
3791,Musical
854,Action|Drama|War
5079,Drama|Western
543,Drama
7188,Drama|Romance|War
2943,Adventure|Drama
5212,Drama|Musical
4960,Drama
674,Comedy|Romance
608,Drama|Musical|Romance
4101,Drama|War
3796,Comedy
431,Drama
472,Drama|War
2942,Drama
3436,Drama
1739,Drama
3911,Drama
1318,Drama|Romance|War
635,Crime|Drama
522,Drama|Romance
142,Drama|Musical|Romance
1319,Comedy
901,Drama
878,Drama|Mystery
2389,Drama|Musical
705,Drama
862,Action|Crime|Drama|Thriller
798,Action|Drama|Romance
1316,Drama
903,Drama
1105,Drama
1333,Comedy|Drama
1303,Drama|Romance
719,Drama
447,Drama
861,Drama
513,Comedy|Crime
1980,Drama|Mystery
766,Comedy|Sci-Fi
375,Comedy
1364,Adventure|Children|Fantasy
278,Comedy|Drama
3595,Horror|Thriller
3603,Comedy|Fantasy|Horror|Thriller
5148,Fantasy|Horror|Thriller
5640,Horror
3600,Horror
1070,Horror
3495,Horror
1073,Horror
4724,Horror
5369,Horror
5094,Horror
5229,Horror
5368,Horror
2214,Horror
2871,Horror
5138,Horror
4920,Horror
5080,Horror
5085,Horror
6285,Horror
7886,Horror
4243,Horror|Thriller
5367,Horror|Thriller
5370,Comedy|Horror|Thriller
912,Drama|Fantasy|Horror|Thriller
6339,Horror|Thriller
5146,Horror|Thriller
851,Horror|Mystery
5022,Horror
5144,Horror
796,Action|Comedy|Crime|Drama
2231,Action|Comedy|Crime|Drama
2288,Action|Comedy|Crime|Drama
972,Comedy|Horror
2164,Comedy|Horror
1751,Adventure|Children|Comedy|Fantasy
930,Action|Adventure|Romance
4913,Comedy
7146,Crime|Drama|Film-Noir
1290,Drama|Horror|Sci-Fi|Thriller
566,Drama|Romance|Sci-Fi|Thriller
1033,Action|Adventure|Comedy|Sci-Fi
1862,Comedy|Sci-Fi|Western
2559,Action|Adventure|Drama
3424,Children|Comedy
997,Children|Comedy|Fantasy
2581,Children|Comedy|Western
2490,Children|Fantasy|Musical
504,Animation|Children|Drama
680,Action|Drama
129,Drama|Romance
1280,Adventure|Sci-Fi
132,Drama
1443,Action|Crime|Drama
1515,Drama|Mystery
2616,Drama|Romance
1842,Horror|Thriller
4876,Comedy|Crime
131,Action|Drama|War
4062,Comedy|Romance
7882,Drama
6656,Children|Comedy
4776,Children|Comedy
3919,Animation|Children
1753,Sci-Fi
6493,Children|Comedy
5005,Children|Comedy
3594,Adventure|Children|Comedy
2496,Children|Comedy|Sci-Fi
8605,Adventure|Children
4914,Children|Comedy
2828,Action|Adventure|Children|Comedy
4119,Children|Comedy
1752,Adventure|Children|Fantasy
7251,Comedy|Fantasy
5099,Adventure|Children|Drama|Romance
2677,Adventure|Children|Sci-Fi
5269,Adventure|Children|Fantasy|Musical
2663,Animation|Children
4285,Comedy|Musical
2604,Adventure|Children|Comedy
3111,Adventure|Children|Comedy
1843,Children|Comedy
6130,Children|Comedy|Sci-Fi
1000,Adventure|Children|Comedy|Fantasy|Sci-Fi
2580,Comedy|Western
5268,Adventure|Children
3602,Adventure|Children
1652,Action|Crime|Drama|Mystery|Thriller
1957,Children|Comedy|Romance
294,Comedy
7717,Documentary
4386,Drama|Romance
3466,Drama|Romance
970,Comedy|Documentary
586,Comedy|Drama|Fantasy|Romance
2083,Film-Noir
591,Drama|Romance|War
1934,Drama|Fantasy|Mystery
511,Drama
1884,Drama
909,Drama
1136,Comedy
3103,Comedy
4207,Crime|Drama|Romance
117,Drama|War
423,Drama|Mystery|Thriller
1953,Adventure|Children
558,Animation|Children|Comedy|Musical
3850,Children|Drama
929,Animation|Children|Comedy|Musical|Romance
274,Animation|Children|Comedy|Musical|Romance
3532,Children|Comedy
1778,Children|Fantasy|Musical
2714,Children|Musical
1345,Animation|Children|Comedy
4364,Drama|Fantasy
1348,Animation|Children|Fantasy|Musical
2270,Adventure|Comedy|Musical
3145,Animation|Children
1301,Adventure|Animation|Children|Crime|Drama|Fantasy
4510,Children|Sci-Fi
4851,Adventure|Animation|Children|Comedy|Fantasy|Musical
2782,Adventure|Children|Fantasy
2440,Action|Adventure|Sci-Fi
4895,Children|Comedy
1717,Animation|Children|Musical
1574,Children|Fantasy|Horror|Mystery
4866,Children|Comedy
499,Adventure|Animation|Children|Musical
1127,Comedy|Fantasy|Romance
7218,Adventure|Drama
1552,Animation|Children|Comedy|Musical
5705,Adventure|Children|Fantasy|Western
5384,Drama
1791,Action|Adventure|Animation|Sci-Fi|Thriller
2439,Drama|War
4357,Horror|Thriller
1531,Comedy|Romance
1149,Comedy
1099,Comedy|Crime|Thriller
372,Comedy
2239,Crime|Drama
6007,Horror|Thriller
1355,Drama
846,Action|Adventure
1750,Adventure|Animation|Children|Fantasy
779,Drama|Sci-Fi
1081,Drama|Fantasy|Horror|Thriller
3975,Horror
5466,Drama|Horror
4689,Horror|Thriller
2079,Horror|Thriller
3502,Animation|Children
339,Comedy|Fantasy|Horror
2424,Comedy|Drama|Fantasy|Romance
3000,Action|Crime|Mystery|Thriller
7850,Drama|Romance
3474,Comedy
5870,Documentary
425,Crime|Drama|Romance
5304,Drama
704,Drama
2421,Adventure|Comedy
1140,Comedy|Fantasy|Sci-Fi
3389,Adventure|Musical
1691,Comedy
1553,Animation|Children
2200,Adventure|Animation|Children|Drama|Fantasy
1062,Adventure|Animation|Children|Drama
1710,Adventure|Children|Fantasy
1542,Adventure|Animation|Children|Comedy
1955,Animation|Children|Comedy
2422,Adventure|Fantasy|Romance
334,Comedy
336,Comedy|Drama|Romance
2382,Drama|Romance
3691,Drama
1992,Comedy|Horror
5131,Comedy|Horror
1551,Adventure|Comedy
1352,Comedy
4511,Children|Comedy
6204,Action|Adventure
4787,Drama|Romance
2862,Comedy|Drama
6222,Comedy|Drama|Romance
5114,Romance
5167,Crime|Horror
4152,Crime|Horror|Thriller
701,Drama|Horror|Thriller
1543,Adventure|Children|Fantasy
2999,Adventure|Children|Fantasy
1754,Comedy|Horror
7405,Drama
993,Comedy|Drama
2430,Drama|Romance
98,Action|Horror|Thriller
2494,Drama|Romance
1850,Comedy
4491,Action|Comedy
382,Comedy|Drama|Romance
3322,Comedy|Drama
1933,Adventure|Fantasy|Sci-Fi
956,Comedy|Fantasy
1937,Drama|Romance
492,Crime|Drama|Thriller
2758,Comedy|Thriller
4339,Thriller
5271,Thriller
2765,Thriller
567,Drama|Mystery|Romance|Thriller
576,Drama|Film-Noir|Thriller
448,Adventure|Drama|Mystery|Thriller
475,Comedy|Mystery
500,Thriller
439,Crime|Drama|Film-Noir|Thriller
5052,Mystery|Thriller
2495,Drama
2412,Animation|Comedy|Fantasy|Sci-Fi
2135,Drama
6226,Comedy
7851,Thriller
1570,Action|Adventure|Fantasy
867,Action|Crime|Drama
1096,Comedy
6826,Action
4912,Drama
7349,Documentary
3165,Crime|Drama
8410,Drama
4100,Drama
573,Drama|War
542,Film-Noir|Thriller
1362,Thriller
442,Comedy|Romance
444,Film-Noir|Mystery|Thriller
510,Drama|Mystery|Thriller
3465,Crime|Thriller
5174,Thriller
5679,Thriller
3190,Drama|Thriller
7480,Comedy|Romance
7684,Drama
603,Mystery|Thriller
4955,Drama|Thriller
4956,Comedy
7503,Drama
623,Crime|Drama|Thriller
1962,Drama
789,Horror|Mystery|Sci-Fi|Thriller
8313,Drama
3392,Drama
2791,Drama
2510,Drama
2403,Comedy|Drama
1467,Comedy|Drama
2265,Drama
1740,Comedy
8086,Drama
555,Comedy|Drama|Romance
2240,Comedy|Drama|Romance
1535,Comedy
337,Comedy|Drama|Romance
1126,Comedy
4808,Drama
2547,Comedy|Drama
1838,Action|Comedy|Fantasy
2360,Comedy
6173,Horror|Sci-Fi
7308,Action
2912,Comedy|Romance
3094,Crime|Drama
2981,Comedy
2844,Comedy|Drama|Romance
4345,Drama|Fantasy|Thriller
5039,Comedy|Crime
8065,Adventure|Comedy
4753,Comedy|Romance
4644,Mystery|Thriller
1139,Crime|Drama|Thriller
2795,Drama|Romance
7550,Documentary
1151,Drama
3637,Drama
344,Action|Comedy|Crime|Thriller
1886,Action|Adventure|Sci-Fi
3199,Drama
865,Action|Crime|Thriller
1840,Horror|Thriller
2777,Crime
5890,Action|Crime|Drama
967,Comedy|Drama
3804,Drama
3930,Drama
3893,Drama
6129,Comedy
2766,Sci-Fi|Thriller
753,Action|Horror|Sci-Fi|Thriller
381,Comedy|Crime|Drama
659,Comedy|Drama
173,Comedy|Drama|Fantasy|Romance
4705,Comedy|Romance
3393,Drama
1059,Adventure|Animation|Children|Comedy|Fantasy
1507,Comedy
3395,Comedy
1706,Adventure|Drama|Fantasy|Romance
8624,Thriller
7655,Comedy
1007,Comedy|Musical
154,Comedy|Musical
354,Comedy
716,Drama|Musical
5964,Drama
3643,Drama
3391,Comedy
8310,Action|Crime
8428,Action|Crime
8369,Drama
1944,Drama
1294,Sci-Fi
2202,Drama
708,Drama
2220,Drama
1857,Comedy|Horror|Thriller
3089,Drama|Fantasy|Mystery|Romance
1518,Comedy|Drama
8257,Comedy|Drama
2166,Drama|Thriller
1446,Comedy|Drama|Fantasy
3417,Action|Sci-Fi|War
1794,Documentary
908,Comedy|Drama|Romance|War
1048,Comedy
6241,Drama|Thriller
4312,Horror
2875,Horror|Western
823,Crime|Drama
1816,Comedy|Documentary
3169,Comedy|Drama|Romance
3167,Crime|Drama
493,Drama
269,Action|Thriller
2602,Comedy
802,Drama
2657,Drama
1848,Horror|Mystery|Thriller
4282,Comedy|Romance
306,Romance
3685,Drama
3437,Comedy|Drama
1391,Action|Adventure|Drama|Thriller
5350,Drama
2646,Sci-Fi|Thriller
1931,Drama
2309,Drama
1940,Comedy|Thriller
7741,Comedy
667,Drama
116,Comedy|Drama
170,Action|Thriller
4663,Animation|Children|Comedy
759,Adventure|Animation|Children|Comedy
1891,Comedy
1323,Drama
4915,Drama|War
870,Comedy
2006,Drama
2975,Comedy
4780,Drama
1694,Action|Horror|Sci-Fi
4423,Action|Horror|Sci-Fi|Thriller
4498,Action|Sci-Fi
613,Action|Adventure|Horror
3090,Action|Adventure|Horror
8123,Adventure|Sci-Fi
440,Comedy|Drama|Romance
2936,Action|Adventure|Drama
1054,Comedy|Crime|Mystery
1085,Comedy
2355,Action|Adventure|Fantasy
2655,Comedy|Drama
1152,Comedy
2297,Action|Adventure|Thriller
2387,Horror|Sci-Fi
3032,Comedy|Crime
2808,Comedy
5424,Comedy
5228,Comedy
3460,Comedy
3462,Comedy
799,Children|Comedy
1855,Comedy|Romance
2876,Comedy|Drama
2711,Comedy|Crime
5828,Drama|Romance
2076,Crime|Horror|Thriller
781,Comedy
1340,Crime|Drama|Thriller
3812,Comedy|Drama
2275,Action|Drama|Romance|Sci-Fi
2358,Animation|Musical
75,Comedy|Drama
52,Comedy|Drama|Romance
8186,Drama
834,Comedy|Drama
2543,Adventure|Children|Fantasy
6731,Children|Drama
396,Western
1023,Action|War
1015,Action|Drama|Thriller
2290,Action|Adventure|War
2235,Action|Adventure|Comedy|Romance
1746,Action|Adventure|Comedy|Romance
1238,Comedy|Sci-Fi
3976,Comedy|Sci-Fi
2919,Action|Drama
2654,Action|Drama
2291,Action|Drama
4392,Action|Drama
2425,Comedy|Mystery
1175,Action|Adventure|Mystery
6550,Drama|Romance
2653,Comedy
3800,Comedy|Drama
4749,Comedy
2545,Drama|Thriller
2570,Drama
3905,Action|Adventure|Drama
1225,Action|Adventure|Drama
1093,Comedy
140,Comedy|Romance
2123,Crime
4551,Comedy|Drama|Romance
995,Action|Drama|War
1847,Horror|Sci-Fi
1958,Action|Adventure|Drama|Fantasy|Thriller
2472,Adventure|Children|Drama
1069,Comedy|Drama
2442,Drama
2551,Drama
6335,Drama
3468,Drama
2441,Comedy|Drama|War
4351,Drama
2471,Drama
4468,Drama
6993,Drama|Western
2376,Drama
3687,Drama|Romance
2955,Comedy|Drama
2423,Drama
4333,Horror|Thriller
1064,Comedy|Drama
3027,Horror|Sci-Fi
7333,Adventure|Children|Comedy
1147,Adventure|Comedy|Sci-Fi
5083,Horror
3690,Drama|Fantasy
1815,Horror|Sci-Fi
911,Drama|Horror|Sci-Fi
4238,Horror|Sci-Fi
2201,Action|Comedy
6047,Comedy|Crime
1759,Horror
4725,Horror
6289,Comedy|Horror|Thriller
6286,Horror
2086,Comedy
7772,Horror
5650,Horror
5889,Drama
1022,Crime|Drama|Mystery|Thriller
1321,Action|Comedy|Romance|Thriller
2848,Comedy|Drama
2579,Adventure|Comedy
4899,Action|Adventure|Comedy
6008,Comedy
6198,Comedy
1109,Drama
5582,Action|Mystery|Thriller
4148,Action|War
5057,Adventure
1089,Comedy|Western
7769,Drama|Thriller
7164,Drama
2961,Drama|Romance
8192,Comedy|Romance
1029,Adventure|Comedy|Thriller
1846,Comedy|Romance
6587,Action|Comedy
2329,Drama|Horror|Thriller
561,Action|Thriller
2789,Comedy|Romance
4138,Comedy|Romance
1466,Drama
3738,Documentary
2823,Animation|Sci-Fi
3198,Comedy|Romance
2351,Romance
4985,Comedy|Sci-Fi
3068,Comedy
1844,Comedy
1311,Drama
112,Comedy|Crime
986,Drama
1083,Comedy|Drama
2767,Drama|Mystery|Thriller
2627,Comedy|Drama|Romance
4719,Comedy|Sci-Fi
6888,Comedy
1456,Crime|Film-Noir
3620,Drama
3591,Horror
5130,Horror
6287,Horror
6386,Horror
3656,Horror
1157,Comedy
1989,Horror
4141,Drama
2295,Action|Drama|Thriller
4084,Drama
7431,Drama|Thriller
2542,Action|Adventure|Drama|Thriller
5082,Action|Horror|Sci-Fi
4850,Sci-Fi
1693,Action|Sci-Fi|Thriller|Western
1339,Action|Adventure|Sci-Fi
837,Action|Drama|Sci-Fi
3609,Action|Sci-Fi
3610,Action|Sci-Fi
788,Action|Sci-Fi
2350,Action|Sci-Fi
6455,Action|Drama|Thriller
4769,Drama
7461,Adventure
2856,Documentary
2090,Comedy
5417,Action|Crime|Drama|Thriller
1201,Drama
849,Comedy|Crime|Thriller
6409,Comedy
4500,Drama|Romance
4802,Comedy
3342,Drama
7620,Horror
5793,Action|Sci-Fi
718,Horror
2286,Drama|Horror|Thriller
6088,Comedy
2069,Horror|Sci-Fi|Thriller
3593,Horror|Sci-Fi|Thriller
6106,Comedy
5419,Drama|Thriller
1845,Comedy|Romance
6014,Animation|Children
2829,Comedy|Drama|Horror
5004,Crime|Thriller
3982,Drama
3508,Drama
137,Drama|Musical|Romance
6748,Animation|Children
2226,Comedy
4376,Action|Crime
6436,Drama|Romance
3427,Drama|Romance
84,Action|Sci-Fi|Thriller
797,Comedy|Romance
